Type	Time	Value	Data center
rtb.requests	1443430080	3882.021667	dc=A
rtb.requests	1443430140	3834.08	dc=A
rtb.requests	1443430500	3571.409127	dc=A
rtb.requests	1443430560	3465.300397	dc=A
rtb.requests	1443430860	2175.120833	dc=A
rtb.requests	1443431220	4068.865278	dc=A
rtb.requests	1443431580	4558.226389	dc=A
rtb.requests	1443431640	4562.596627	dc=A
rtb.requests	1443431880	4568.729405	dc=A
rtb.requests	1443431940	4359.253611	dc=A
rtb.requests	1443432240	4355.170833	dc=A
rtb.requests	1443432300	4379.004861	dc=A
rtb.requests	1443432660	4380.248413	dc=A
rtb.requests	1443432960	4398.892222	dc=A
rtb.requests	1443433020	4327.097778	dc=A
rtb.requests	1443433380	4305.392064	dc=A
rtb.requests	1443433740	4070.671296	dc=A
rtb.requests	1443434100	4014	dc=A
rtb.requests	1443434460	2397.130556	dc=A
rtb.requests	1443434820	3403.666667	dc=A
rtb.requests	1443435180	4166.733333	dc=A
rtb.requests	1443435540	3874.795833	dc=A
rtb.requests	1443435900	3765.506944	dc=A
rtb.requests	1443436260	3916.6375	dc=A
rtb.requests	1443436560	3929.958611	dc=A
rtb.requests	1443436620	3742.797963	dc=A
rtb.requests	1443436980	4042.779233	dc=A
rtb.requests	1443437280	4069.674074	dc=A
rtb.requests	1443437340	3898.794444	dc=A
rtb.requests	1443437700	3670.624206	dc=A
rtb.requests	1443438060	2091.444444	dc=A
rtb.requests	1443438420	3075.608333	dc=A
rtb.requests	1443438780	3638.394444	dc=A
rtb.requests	1443439140	3902.611111	dc=A
rtb.requests	1443439500	3917.311111	dc=A
rtb.requests	1443439860	3992.813889	dc=A
rtb.requests	1443440220	3910.236111	dc=A
rtb.requests	1443440580	3966	dc=A
rtb.requests	1443440940	3949.67037	dc=A
rtb.requests	1443441300	3640.808333	dc=A
rtb.requests	1443441660	2756.583333	dc=A
rtb.requests	1443442020	4141.080556	dc=A
rtb.requests	1443442380	4583.4	dc=A
rtb.requests	1443442680	4585.859444	dc=A
rtb.requests	1443442740	4292.837222	dc=A
rtb.requests	1443443100	4618.699206	dc=A
rtb.requests	1443443460	4701.216667	dc=A
rtb.requests	1443443820	4483.786111	dc=A
rtb.requests	1443444180	4593.702778	dc=A
rtb.requests	1443444480	4622.207778	dc=A
rtb.requests	1443444540	4410.418889	dc=A
rtb.requests	1443444900	4092.772222	dc=A
rtb.requests	1443445260	2375.227778	dc=A
rtb.requests	1443445620	3523.45	dc=A
rtb.requests	1443445980	3770.477778	dc=A
rtb.requests	1443446340	3741.877778	dc=A
rtb.requests	1443446640	3770.168333	dc=A
rtb.requests	1443446700	3674.96	dc=A
rtb.requests	1443447060	3759.547619	dc=A
rtb.requests	1443447420	3671.308333	dc=A
rtb.requests	1443447480	3674.028968	dc=A
rtb.requests	1443447780	3643.536944	dc=A
rtb.requests	1443448140	3726.1375	dc=A
rtb.requests	1443448500	3602.393056	dc=A
rtb.requests	1443448860	2673.426852	dc=A
rtb.requests	1443449220	3445.752778	dc=A
rtb.requests	1443449580	3669.958333	dc=A
rtb.requests	1443449940	3880.711111	dc=A
rtb.requests	1443450000	3873.815079	dc=A
rtb.requests	1443450300	3527.379444	dc=A
rtb.requests	1443450660	4036.766944	dc=A
rtb.requests	1443450720	3988.368452	dc=A
rtb.requests	1443451020	3668.001667	dc=A
rtb.requests	1443451380	4240.158333	dc=A
rtb.requests	1443451740	4015.188889	dc=A
rtb.requests	1443452100	3700.725	dc=A
rtb.requests	1443452160	3519.296429	dc=A
rtb.requests	1443452460	3075.804762	dc=A
rtb.requests	1443452520	3022.265079	dc=A
rtb.requests	1443452820	3867.041667	dc=A
rtb.requests	1443453180	4229.672778	dc=A
rtb.requests	1443453240	4139.798016	dc=A
rtb.requests	1443453540	4175.588889	dc=A
rtb.requests	1443453900	4067.666111	dc=A
rtb.requests	1443454260	3985.858333	dc=A
rtb.requests	1443454620	4030.644444	dc=A
rtb.requests	1443454680	4007.489683	dc=A
rtb.requests	1443454980	4106.127222	dc=A
rtb.requests	1443455340	3965.418889	dc=A
rtb.requests	1443455400	3928.434127	dc=A
rtb.requests	1443455700	3555.925556	dc=A
rtb.requests	1443456060	2710.347222	dc=A
rtb.requests	1443456360	2791.014444	dc=A
rtb.requests	1443456420	3517.829722	dc=A
rtb.requests	1443456780	4079.008532	dc=A
rtb.requests	1443457140	3842.488889	dc=A
rtb.requests	1443457440	3863.089444	dc=A
rtb.requests	1443457500	3464.642222	dc=A
rtb.requests	1443457860	3501.174008	dc=A
rtb.requests	1443458220	3263.018056	dc=A
rtb.requests	1443458280	3197.859325	dc=A
rtb.requests	1443458580	3325.422778	dc=A
rtb.requests	1443458940	3281.219444	dc=A
rtb.requests	1443459300	3195.525	dc=A
rtb.requests	1443459360	3168.611111	dc=A
rtb.requests	1443459660	2029.758333	dc=A
rtb.requests	1443459720	1924.769048	dc=A
rtb.requests	1443460020	2936.305159	dc=A
rtb.requests	1443460080	3149.873016	dc=A
rtb.requests	1443460320	3158.076905	dc=A
rtb.requests	1443460380	3309.02	dc=A
rtb.requests	1443460740	3314.105952	dc=A
rtb.requests	1443461100	3278.725	dc=A
rtb.requests	1443461460	3220.482222	dc=A
rtb.requests	1443461820	3223.611111	dc=A
rtb.requests	1443462180	3371.105556	dc=A
rtb.requests	1443462540	3512.947222	dc=A
rtb.requests	1443462600	3379.512698	dc=A
rtb.requests	1443462900	2888.967593	dc=A
rtb.requests	1443463260	2711.681481	dc=A
rtb.requests	1443463320	2484.301984	dc=A
rtb.requests	1443463560	2519.73754	dc=A
rtb.requests	1443463620	2968.205476	dc=A
rtb.requests	1443463980	3418.332547	dc=A
rtb.requests	1443464040	3378.670166	dc=A
rtb.requests	1443464340	3194.877222	dc=A
rtb.requests	1443464700	3275.385556	dc=A
rtb.requests	1443464760	3215.75119	dc=A
rtb.requests	1443465180	3281.622718	dc=A
rtb.requests	1443465240	3299.11088	dc=A
rtb.requests	1443465480	3315.965463	dc=A
rtb.requests	1443465540	3218.434907	dc=A
rtb.requests	1443465600	3381.995556	dc=A
rtb.requests	1443465840	3363.502778	dc=A
rtb.requests	1443465900	3374.013333	dc=A
rtb.requests	1443465960	3303.4175	dc=A
rtb.requests	1443466200	3296.759167	dc=A
rtb.requests	1443466260	3266.3275	dc=A
rtb.requests	1443466320	3435.767778	dc=A
rtb.requests	1443466620	3314.027698	dc=A
rtb.requests	1443466680	2789.433333	dc=A
rtb.requests	1443466980	2712.389683	dc=A
rtb.requests	1443467040	2464.016667	dc=A
rtb.requests	1443467340	2931.167778	dc=A
rtb.requests	1443467400	3410.065278	dc=A
rtb.requests	1443467700	3633.289167	dc=A
rtb.requests	1443467760	3579.204444	dc=A
rtb.requests	1443468000	3593.332222	dc=A
rtb.requests	1443468060	3429.643889	dc=A
rtb.requests	1443468120	3456.643889	dc=A
rtb.requests	1443468420	3549.451429	dc=A
rtb.requests	1443468480	3574.913492	dc=A
rtb.requests	1443468540	3569.561905	dc=A
rtb.requests	1443468780	3586.734921	dc=A
rtb.requests	1443468840	3395.125556	dc=A
rtb.requests	1443469140	3435.063333	dc=A
rtb.requests	1443469200	3511.961508	dc=A
rtb.requests	1443469500	3279.469365	dc=A
rtb.requests	1443469560	3578.212222	dc=A
rtb.requests	1443469860	3606.6	dc=A
rtb.requests	1443469920	3611.223148	dc=A
rtb.requests	1443470220	3105.727037	dc=A
rtb.requests	1443470280	2687.854815	dc=A
rtb.requests	1443470580	2624.118704	dc=A
rtb.requests	1443470640	2579.217063	dc=A
rtb.requests	1443470940	3131.347619	dc=A
rtb.requests	1443471000	3623.133333	dc=A
rtb.requests	1443471300	3803.450556	dc=A
rtb.requests	1443471360	3808.583889	dc=A
rtb.requests	1443471660	3981.292222	dc=A
rtb.requests	1443471720	3978.715476	dc=A
rtb.requests	1443472020	4071.411667	dc=A
rtb.requests	1443472080	4072.156111	dc=A
rtb.requests	1443472380	3884.833333	dc=A
rtb.requests	1443472440	3983.275	dc=A
rtb.requests	1443472740	4074.291667	dc=A
rtb.requests	1443472800	3864.511508	dc=A
rtb.requests	1443473100	4039.407857	dc=A
rtb.requests	1443473160	3675.120556	dc=A
rtb.requests	1443473460	3663.184444	dc=A
rtb.requests	1443473520	3715.176111	dc=A
rtb.requests	1443473820	3705.420556	dc=A
rtb.requests	1443473880	3204.285714	dc=A
rtb.requests	1443473940	3055.131746	dc=A
rtb.requests	1443474180	2894.469048	dc=A
rtb.requests	1443474240	2932.848333	dc=A
rtb.requests	1443474300	2998.773333	dc=A
rtb.requests	1443474540	3176.051667	dc=A
rtb.requests	1443474600	3545.198889	dc=A
rtb.requests	1443474660	3716.515238	dc=A
rtb.requests	1443474840	3746.820238	dc=A
rtb.requests	1443474900	3794.030794	dc=A
rtb.requests	1443474960	3773.280556	dc=A
rtb.requests	1443475260	3817.210952	dc=A
rtb.requests	1443475320	3823.116667	dc=A
rtb.requests	1443475620	3856.328254	dc=A
rtb.requests	1443475680	3825.498889	dc=A
rtb.requests	1443475980	3888.487778	dc=A
rtb.requests	1443476040	3687.526667	dc=A
rtb.requests	1443476340	3656.793333	dc=A
rtb.requests	1443476400	3670.680159	dc=A
rtb.requests	1443476460	3660.348413	dc=A
rtb.requests	1443476700	3666.925476	dc=A
rtb.requests	1443476760	3400.419444	dc=A
rtb.requests	1443477060	3498.075	dc=A
rtb.requests	1443477120	3234.544444	dc=A
rtb.requests	1443477420	3214.391667	dc=A
rtb.requests	1443477480	3023.091667	dc=A
rtb.requests	1443477540	2904.126984	dc=A
rtb.requests	1443477780	2714.690873	dc=A
rtb.requests	1443477840	3075.159524	dc=A
rtb.requests	1443477900	3091.201984	dc=A
rtb.requests	1443478140	3684.90254	dc=A
rtb.requests	1443478200	4173.321797	dc=A
rtb.requests	1443478440	4186.534574	dc=A
rtb.requests	1443478500	4155.482273	dc=A
rtb.requests	1443478560	4092.477828	dc=A
rtb.requests	1443478860	4279.947511	dc=A
rtb.requests	1443478920	4747.454365	dc=A
rtb.requests	1443479220	4905.448016	dc=A
rtb.requests	1443479280	4782.680159	dc=A
rtb.requests	1443479580	4735.337778	dc=A
rtb.requests	1443479640	4523.537778	dc=A
rtb.requests	1443479940	4340.571111	dc=A
rtb.requests	1443480000	4334.738294	dc=A
rtb.requests	1443480180	4092.291667	dc=A
rtb.requests	1443480540	3885.962963	dc=A
rtb.requests	1443480900	3582.919444	dc=A
rtb.requests	1443481260	2427.144444	dc=A
rtb.requests	1443481320	2073.266667	dc=A
rtb.requests	1443481620	3079.823333	dc=A
rtb.requests	1443481980	3368.986111	dc=A
rtb.requests	1443482340	3506.422222	dc=A
rtb.requests	1443482400	3459.011905	dc=A
rtb.requests	1443482700	3236.581389	dc=A
rtb.requests	1443483060	3252.988333	dc=A
rtb.requests	1443483120	3229.172222	dc=A
rtb.requests	1443483420	2903.816111	dc=A
rtb.requests	1443483780	2710.230556	dc=A
rtb.requests	1443484140	2619.283333	dc=A
rtb.requests	1443484500	2436.269444	dc=A
rtb.requests	1443484860	1626.605556	dc=A
rtb.requests	1443485220	2163.197222	dc=A
rtb.requests	1443485520	2189.890556	dc=A
rtb.requests	1443485580	2184.676667	dc=A
rtb.requests	1443485880	2165.766111	dc=A
rtb.requests	1443485940	2206.153968	dc=A
rtb.requests	1443486240	2211.153968	dc=A
rtb.requests	1443486300	2138.627778	dc=A
rtb.requests	1443486660	2186.184524	dc=A
rtb.requests	1443486960	2187.208333	dc=A
rtb.requests	1443487020	1914.975	dc=A
rtb.requests	1443487320	1912.8	dc=A
rtb.requests	1443487380	1922.727579	dc=A
rtb.requests	1443487740	1918.66131	dc=A
rtb.requests	1443488100	1871.856944	dc=A
rtb.requests	1443488160	1839.293452	dc=A
rtb.requests	1443488460	1585.646667	dc=A
rtb.requests	1443488820	1729.025	dc=A
rtb.requests	1443489180	1753.308333	dc=A
rtb.requests	1443489540	1787.038889	dc=A
rtb.requests	1443489900	1743.32037	dc=A
rtb.requests	1443490260	1585.011111	dc=A
rtb.requests	1443490620	1662.766667	dc=A
rtb.requests	1443490980	1545.727778	dc=A
rtb.requests	1443491340	1512.775	dc=A
rtb.requests	1443491700	1555.663889	dc=A
rtb.requests	1443492060	1297.297222	dc=A
rtb.requests	1443492420	1471.194444	dc=A
rtb.requests	1443492720	1483.665	dc=A
rtb.requests	1443492780	1568.54	dc=A
rtb.requests	1443493140	1608.965476	dc=A
rtb.requests	1443493440	1620.441667	dc=A
rtb.requests	1443493500	1514.008333	dc=A
rtb.requests	1443493860	1596.647222	dc=A
rtb.requests	1443494220	1605.338889	dc=A
rtb.requests	1443494580	1592.069444	dc=A
rtb.requests	1443494940	1616.268056	dc=A
rtb.requests	1443495300	1717.230556	dc=A
rtb.requests	1443495660	1219.941667	dc=A
rtb.requests	1443496020	1567.783333	dc=A
rtb.requests	1443496380	1783.008333	dc=A
rtb.requests	1443496740	1706.665278	dc=A
rtb.requests	1443497100	1828.831944	dc=A
rtb.requests	1443497160	1831.82877	dc=A
rtb.requests	1443497400	1836.12377	dc=A
rtb.requests	1443497460	1793.758056	dc=A
rtb.requests	1443497820	1979.705291	dc=A
rtb.requests	1443498120	1988.674815	dc=A
rtb.requests	1443498180	1953.469259	dc=A
rtb.requests	1443498480	1959.128148	dc=A
rtb.requests	1443498540	2228.893889	dc=A
rtb.requests	1443498900	2425.422222	dc=A
rtb.requests	1443499260	1476.111111	dc=A
rtb.requests	1443499620	2170.638889	dc=A
rtb.requests	1443499920	2180.041111	dc=A
rtb.requests	1443499980	2405.632778	dc=A
rtb.requests	1443500340	2618.722619	dc=A
rtb.requests	1443500700	2625.902778	dc=A
rtb.requests	1443501060	2780.419444	dc=A
rtb.requests	1443501420	2835.977778	dc=A
rtb.requests	1443501780	3001.755556	dc=A
rtb.requests	1443502140	3228.983333	dc=A
rtb.requests	1443502200	3229.209921	dc=A
rtb.requests	1443502500	3167.557143	dc=A
rtb.requests	1443502560	3154.905556	dc=A
rtb.requests	1443502860	2285.472778	dc=A
rtb.requests	1443503220	3270.733333	dc=A
rtb.requests	1443503580	3889.794444	dc=A
rtb.requests	1443503880	3906.505556	dc=A
rtb.requests	1443503940	4044.518981	dc=A
rtb.requests	1443504300	4296.902778	dc=A
rtb.requests	1443504660	4397.85	dc=A
rtb.requests	1443504960	4414.863889	dc=A
rtb.requests	1443505020	4366.275	dc=A
rtb.requests	1443505380	4580.036508	dc=A
rtb.requests	1443505440	4585.028571	dc=A
rtb.requests	1443505740	4696.315278	dc=A
rtb.requests	1443506100	4008.390278	dc=A
rtb.requests	1443506460	1910.406944	dc=A
rtb.requests	1443506820	4659.734722	dc=A
rtb.requests	1443507180	4988.048611	dc=A
rtb.requests	1443507540	5388.925	dc=A
rtb.requests	1443507900	5273.844444	dc=A
rtb.requests	1443508200	5289.225	dc=A
rtb.requests	1443508260	5026.813889	dc=A
rtb.requests	1443508620	5518.393651	dc=A
rtb.requests	1443508980	4882.255556	dc=A
rtb.requests	1443509280	4893.457778	dc=A
rtb.requests	1443509340	5289.155	dc=A
rtb.requests	1443509640	5276.482222	dc=A
rtb.requests	1443509700	4736.546111	dc=A
rtb.requests	1443510060	2110.404365	dc=A
rtb.requests	1443510360	2145.621032	dc=A
rtb.requests	1443510420	3840.013889	dc=A
rtb.requests	1443510780	4424.091468	dc=A
rtb.requests	1443511140	4337.330556	dc=A
rtb.requests	1443511500	4704.422222	dc=A
rtb.requests	1443511860	4453.883333	dc=A
rtb.requests	1443512220	4439.394444	dc=A
rtb.requests	1443512520	4450.794444	dc=A
rtb.requests	1443512580	4457.377778	dc=A
rtb.requests	1443512940	4556.588095	dc=A
rtb.requests	1443513300	4367.616667	dc=A
rtb.requests	1443513660	2428.680556	dc=A
rtb.requests	1443514020	4031.008333	dc=A
rtb.requests	1443514380	4432.455556	dc=A
rtb.requests	1443514740	4499.677778	dc=A
rtb.requests	1443515100	4648.358333	dc=A
rtb.requests	1443515400	4660.077778	dc=A
rtb.requests	1443515460	4601.811111	dc=A
rtb.requests	1443515820	5014.963889	dc=A
rtb.requests	1443516180	4381.791667	dc=A
rtb.requests	1443516480	4415.186667	dc=A
rtb.requests	1443516540	4467.747778	dc=A
rtb.requests	1443516900	3742.422222	dc=A
rtb.requests	1443517260	2501.713889	dc=A
rtb.requests	1443517620	4673.336111	dc=A
rtb.requests	1443517980	4964.65	dc=A
rtb.requests	1443518340	5067.252778	dc=A
rtb.requests	1443518700	5062.297222	dc=A
rtb.requests	1443519060	5120.897222	dc=A
rtb.requests	1443519420	4797.030556	dc=A
rtb.requests	1443519780	5022.577778	dc=A
rtb.requests	1443520080	5050.177222	dc=A
rtb.requests	1443520140	4966.427222	dc=A
rtb.requests	1443520500	4881.87619	dc=A
rtb.requests	1443520860	4049.266667	dc=A
rtb.requests	1443521220	4295.733333	dc=A
rtb.requests	1443521580	4268.188889	dc=A
rtb.requests	1443521940	4647.808333	dc=A
rtb.requests	1443522300	4550.152778	dc=A
rtb.requests	1443522660	4640.888889	dc=A
rtb.requests	1443522720	4619.782143	dc=A
rtb.requests	1443523020	4510.004444	dc=A
rtb.requests	1443523380	4441.038889	dc=A
rtb.requests	1443523680	4453.566111	dc=A
rtb.requests	1443523740	4425.268889	dc=A
rtb.requests	1443524100	3970.762698	dc=A
rtb.requests	1443524460	2813.080556	dc=A
rtb.requests	1443524820	4271.908333	dc=A
rtb.requests	1443525180	4714.136111	dc=A
rtb.requests	1443525540	5060.066667	dc=A
rtb.requests	1443525900	5235.738889	dc=A
rtb.requests	1443526260	5185.444444	dc=A
rtb.requests	1443526320	5148.887302	dc=A
rtb.requests	1443526620	5234.00119	dc=A
rtb.requests	1443526680	5360.480556	dc=A
rtb.requests	1443526980	5348.268333	dc=A
rtb.requests	1443527340	5128.497222	dc=A
rtb.requests	1443527700	5238.627778	dc=A
rtb.requests	1443528060	4180.158333	dc=A
rtb.requests	1443528420	5389.827778	dc=A
rtb.requests	1443528780	5503.630556	dc=A
rtb.requests	1443529140	5521.663889	dc=A
rtb.requests	1443529500	5861.477778	dc=A
rtb.requests	1443529560	5815.353571	dc=A
rtb.requests	1443529860	5450.051111	dc=A
rtb.requests	1443529920	5482.187222	dc=A
rtb.requests	1443530220	5413.545	dc=A
rtb.requests	1443530580	5292.327778	dc=A
rtb.requests	1443530940	5389.061111	dc=A
rtb.requests	1443531300	5369.375	dc=A
rtb.requests	1443531360	5198.42381	dc=A
rtb.requests	1443531660	3938.642619	dc=A
rtb.requests	1443531720	3913.075556	dc=A
rtb.requests	1443532020	4397.616111	dc=A
rtb.requests	1443532080	4439.755	dc=A
rtb.requests	1443532320	4469.518889	dc=A
rtb.requests	1443532380	4431.253889	dc=A
rtb.requests	1443532740	4799.164683	dc=A
rtb.requests	1443533100	4780.35	dc=A
rtb.requests	1443533160	4518.689286	dc=A
rtb.requests	1443533460	4623.850635	dc=A
rtb.requests	1443533520	4692.524444	dc=A
rtb.requests	1443533820	4488.883611	dc=A
rtb.requests	1443534180	4484.123611	dc=A
rtb.requests	1443534540	4647.154167	dc=A
rtb.requests	1443534600	4414.652717	dc=A
rtb.requests	1443534900	3868.627063	dc=A
rtb.requests	1443534960	3693.276667	dc=A
rtb.requests	1443535260	2605.603889	dc=A
rtb.requests	1443535320	2480.84	dc=A
rtb.requests	1443535620	3900.117778	dc=A
rtb.requests	1443535680	4232.773413	dc=A
rtb.requests	1443535980	4325.632222	dc=A
rtb.requests	1443536340	4476.025	dc=A
rtb.requests	1443536400	4415.146429	dc=A
rtb.requests	1443536700	4395.47	dc=A
rtb.requests	1443537060	4508.930185	dc=A
rtb.requests	1443537120	4411.927646	dc=A
rtb.requests	1443537420	4435.74209	dc=A
rtb.requests	1443537480	4478.257963	dc=A
rtb.requests	1443537780	4478.822407	dc=A
rtb.requests	1443538140	4528.516296	dc=A
rtb.requests	1443538200	4445.122487	dc=A
rtb.requests	1443538500	4050.250265	dc=A
rtb.requests	1443538560	4024.051852	dc=A
rtb.requests	1443538860	2769.997222	dc=A
rtb.requests	1443538920	2699.583333	dc=A
rtb.requests	1443539220	4106.766667	dc=A
rtb.requests	1443539280	4420.965079	dc=A
rtb.requests	1443539580	4665.148413	dc=A
rtb.requests	1443539640	4658.127778	dc=A
rtb.requests	1443539940	4840.37	dc=A
rtb.requests	1443540000	4852.940476	dc=A
rtb.requests	1443540300	4692.275556	dc=A
rtb.requests	1443540660	4863.355556	dc=A
rtb.requests	1443540720	4841.765079	dc=A
rtb.requests	1443541020	4722.965079	dc=A
rtb.requests	1443541080	4722.103968	dc=A
rtb.requests	1443541320	4734.573413	dc=A
rtb.requests	1443541380	4704.985	dc=A
